Customer ID,Full Name,Country,Country Code,City,Gender,Ethnicity,Business Unit,Product Category,Product,Purchage Amount,Price,Qty,Discount,Total Price,GST Rate,Shipment mode
IN248,Nilesh Yadav,India,IN,New Delhi,Male,Black,B2C,Home Appliance,Dishwasher,11590,30500,2,9%,55510,18%,Road
IN249,Nimish Sharma,India,IN,New Delhi,Male,Black,B2C,Office Equipment,Coffee Vender Machin,32674,96100,2,2%,188356,18%,Road
IN250,Paresh Tiwari,India,IN,New Delhi,Male,Black,B2B,Office Equipment,Laptop,19344,80600,14,30%,789880,18%,Road
IN251,Ramesh Sharma,India,IN,Noida,Male,Black,B2C,Office Equipment,Telephone,1833,4700,1,0%,4700,18%,Road
IN252,Sudhir Tiwari,India,IN,Gurgaon,Male,Asian,B2C,Home Appliance,waching machine,16527,78700,2,10%,141660,28%,Road
IN253,Sunil Singh,India,IN,Noida,Male,Asian,B2C,Home Appliance,Mircowave,3537,13100,3,5%,37335,18%,Road
IN254,Mohd Sayed,India,IN,New Delhi,Male,Asian,B2C,Home Appliance,Mircowave,2542,8200,3,12%,21648,18%,Road
IN255,Mohd Nazil,India,IN,Chennai,Male,Asian,B2C,Home Appliance,Fridge,5928,22800,2,10%,41040,18%,Rail
IN256,Faarooq Meer,India,IN,Bangalore,Male,Asian,B2B,Home Appliance,Oven,7254,18600,10,31%,128340,18%,Road
IN257,Mohd Rizvi,India,IN,New Delhi,Male,Asian,B2C,Office Equipment,Desktop,4920,24600,2,4%,47232,18%,Road
IN258,Mohd  Nadeem,India,IN,Mumbai,Male,Asian,B2C,Home Appliance,waching machine,17252,45400,2,3%,88076,28%,Road
IN259,Mohdjaafar,India,IN,Mumbai,Male,Asian,B2C,Home Appliance,AC,37230,109500,1,2%,107310,28%,Road
IN260,Mohd G Aasi,India,IN,Gurgaon,Male,Asian,B2C,Home Appliance,AC,55965,143500,1,14%,123410,28%,Road
IN261,Mohd Haseem,India,IN,New Delhi,Male,Asian,B2C,Office Equipment,Oven,4646,20200,1,2%,19796,18%,Road
IN262,Mohd Shabir,India,IN,Chennai,Male,Asian,B2B,Office Equipment,Printer,7150,28600,19,32%,369512,18%,Rail
IN263,Mohdjahid,India,IN,Noida,Male,Asian,B2B,Office Equipment,Mircowave,1575,6300,25,43%,89775,18%,Road
IN264,Mohd S Nadeem,India,IN,Gurgaon,Male,Asian,B2C,Office Equipment,Mircowave,2166,5700,2,1%,11286,18%,Road
IN265,Mohd Shamsher,India,IN,Mumbai,Male,Asian,B2C,Office Equipment,Mircowave,2205,10500,2,14%,18060,18%,Train
IN266,Mohd Akhlaq,India,IN,Mumbai,Male,Asian,B2C,Office Equipment,Coffee Vender Machin,10450,47500,1,3%,46075,18%,Road
IN267,Mohd Farooq,India,IN,New Delhi,Male,Asian,B2C,Office Equipment,Coffee Vender Machin,14940,49800,1,13%,43326,18%,Road
IN268,Mohd Saleem Siddique,India,IN,New Delhi,Male,Asian,B2C,Home Appliance,AC,56680,141700,1,13%,123279,28%,Road
IN269,Noobhar Mohd,India,IN,Noida,Male,Asian,B2C,Office Equipment,Oven,5542,16300,2,13%,28362,18%,Road
IN270,Mohd Naeem,India,IN,Chennai,Male,Asian,B2C,Office Equipment,Coffee Vender Machin,26016,81300,3,7%,226827,18%,Road
IN271,Mohd Swaleh,India,IN,Mumbai,Male,Asian,B2B,Home Appliance,Oven,6460,17000,15,47%,135150,18%,Train
IN272,Mohd Wasimuddin,India,IN,New Delhi,Male,Asian,B2B,Office Equipment,Telephone,1092,4200,28,35%,76440,18%,Road
IN273,Mohd  Hashim,India,IN,Pune,Male,Asian,B2C,Office Equipment,Mircowave,3225,12900,2,12%,22704,18%,Train
IN274,Mohd Jaheer Ansari,India,IN,Pune,Male,Asian,B2C,Home Appliance,Vacuum Cleaner,744,3100,3,7%,8649,18%,Road
IN275,Faakhir Chaudhry,India,IN,Mumbai,Male,Asian,B2C,Home Appliance,Mircowave,2835,10500,3,15%,26775,18%,Train
IN276,Mohdirshad,India,IN,Gurgaon,Male,Asian,B2C,Home Appliance,AC,45458,133700,2,11%,237986,28%,Road
IN277,Sayyed Mohd Gufran,India,IN,Chennai,Male,Asian,B2C,Office Equipment,Laptop,21504,67200,3,12%,177408,18%,Air
IN278,Mohd  Vakil,India,IN,Gurgaon,Male,Asian,B2C,Home Appliance,Oven,2170,6200,3,11%,16554,18%,Road
IN279,Mohdrehanfaisal,India,IN,Mumbai,Male,Asian,B2C,Home Appliance,Oven,4191,12700,2,15%,21590,18%,Train
IN280,Mohdmogis,India,IN,New Delhi,Male,Asian,B2C,Home Appliance,Fridge,10160,50800,2,4%,97536,18%,Road
IN281,Mohd. Shakil Khokhar,India,IN,Mumbai,Male,Asian,B2C,Home Appliance,Fridge,7992,22200,2,5%,42180,18%,Train
IN282,Mohd F Ansari,India,IN,New Delhi,Male,Asian,B2C,Office Equipment,Oven,4120,10300,1,10%,9270,18%,Road
IN283,Mohd Nizam,India,IN,Gurgaon,Male,Asian,B2C,Office Equipment,Coffee Vender Machin,29757,76300,3,13%,199143,18%,Road
IN284,Mohd Fakhraullah,India,IN,Bangalore,Male,Asian,B2C,Home Appliance,Air Purifier,6194,16300,3,14%,42054,18%,Train
IN285,Baasim Malik,India,IN,Gurgaon,Male,Asian,B2C,Office Equipment,Coffee Vender Machin,17416,62200,3,1%,184734,18%,Road
IN286,Mohd Safi,India,IN,New Delhi,Male,Asian,B2C,Office Equipment,Telephone,1392,4800,1,4%,4608,18%,Road
IN287,Mohd Javed Choudhary,India,IN,Chennai,Male,Asian,B2C,Office Equipment,Laptop,16281,60300,2,9%,109746,18%,Air
IN288,Mohd Farook,India,IN,Gurgaon,Male,Asian,B2B,Office Equipment,Oven,1728,7200,33,44%,133056,18%,Road
IN289,Mohd   Furquan,India,IN,Gurgaon,Male,Asian,B2B,Office Equipment,Telephone,1568,4900,13,44%,35672,18%,Road
IN290,Haakim Khan,India,IN,Pune,Male,Asian,B2C,Home Appliance,waching machine,6368,19900,1,4%,19104,28%,Train
IN291,Chafik Siddique,India,IN,Mumbai,Male,Asian,B2C,Office Equipment,Oven,4278,18600,3,13%,48546,18%,Road
IN292,Faeem Malik,India,IN,Mumbai,Male,Asian,B2B,Home Appliance,waching machine,14607,54100,37,31%,1381173,28%,Train
IN293,Mohd Muntajir,India,IN,New Delhi,Male,Asian,B2C,Office Equipment,Oven,3848,14800,3,5%,42180,18%,Road
IN294,Daanish Khan,India,IN,New Delhi,Male,Asian,B2C,Home Appliance,AC,33920,84800,1,6%,79712,28%,Road
IN295,Mohd  Asim,India,IN,New Delhi,Male,Asian,B2C,Office Equipment,Coffee Vender Machin,15466,70300,2,15%,119510,18%,Road
IN296,Mohd Mohibuddin,India,IN,Noida,Male,Asian,B2C,Home Appliance,AC,18088,53200,3,7%,148428,28%,Road
IN297,Eijaz Malik,India,IN,New Delhi,Male,Asian,B2B,Home Appliance,Oven,4712,12400,25,48%,161200,18%,Road
IN298,Mohdjameel,India,IN,Chennai,Male,Asian,B2C,Home Appliance,waching machine,21930,64500,1,6%,60630,28%,Rail
IN299,Mohd Afzaal,India,IN,Gurgaon,Male,Asian,B2C,Office Equipment,Oven,5291,14300,2,0%,28600,18%,Road
IN300,Mohdirfan,India,IN,Chennai,Male,Asian,B2C,Home Appliance,Mircowave,2074,6100,2,4%,11712,18%,Road
IN301,Mohd Nimatullah,India,IN,New Delhi,Male,Asian,B2C,Office Equipment,Oven,2828,10100,3,4%,29088,18%,Road
IN302,Mohdintakhab,India,IN,Chennai,Male,Asian,B2B,Home Appliance,Oven,3060,9000,27,40%,145800,18%,Road
IN303,Aakif Saify,India,IN,New Delhi,Male,Asian,B2C,Office Equipment,Printer,17440,43600,3,5%,124260,18%,Road
IN304,Akil Mohd,India,IN,New Delhi,Male,Asian,B2C,Home Appliance,AC,38046,111900,3,1%,332343,28%,Road
IN305,Faeem Faruqui,India,IN,Mumbai,Male,Asian,B2C,Office Equipment,Mircowave,2124,5900,3,7%,16461,18%,Train
IN306,Mohd Rahish,India,IN,Mumbai,Male,Asian,B2B,Home Appliance,TV,8316,29700,40,43%,677160,18%,Air
IN307,Mohd Naseem Khan,India,IN,Noida,Male,Asian,B2C,Office Equipment,Telephone,1334,4600,3,11%,12282,18%,Road
IN308,Sayed Mohd Naved,India,IN,Mumbai,Male,Asian,B2C,Office Equipment,Mircowave,1512,5600,1,4%,5376,18%,Road
IN309,Mohd.  Sanwar,India,IN,Gurgaon,Male,Asian,B2B,Home Appliance,Dishwasher,14949,45300,19,40%,516420,18%,Road
IN310,Riyazuddinmohd Gani,India,IN,Noida,Male,Asian,B2C,Home Appliance,Dishwasher,11748,35600,2,7%,66216,18%,Road
IN311,Fadil Hussain,India,IN,Chennai,Male,Asian,B2C,Home Appliance,Vacuum Cleaner,1254,5700,1,1%,5643,18%,Rail
IN312,Mohd Shazid,India,IN,Chennai,Male,Asian,B2C,Home Appliance,Air Purifier,7410,19500,2,12%,34320,18%,Rail
IN313,Mohdsaddam,India,IN,Pune,Male,Asian,B2C,Home Appliance,Oven,4324,18800,1,7%,17484,18%,Road
IN314,Mohd Shakil Anshri,India,IN,Noida,Male,Asian,B2C,Home Appliance,Vacuum Cleaner,1320,3300,1,15%,2805,18%,Road
IN315,Sajjadmohd,India,IN,New Delhi,Male,Asian,B2B,Home Appliance,Vacuum Cleaner,1656,4600,45,42%,120060,18%,Road
IN316,Liban Mirza,India,IN,Gurgaon,Male,Asian,B2B,Home Appliance,AC,32955,84500,22,33%,1245530,28%,Road
IN317,Aafaaq Meer,India,IN,Chennai,Male,Asian,B2C,Home Appliance,waching machine,21420,59500,1,1%,58905,28%,Rail
IN318,Mohd Mahboob,India,IN,Gurgaon,Male,Asian,B2B,Office Equipment,Desktop,3500,12500,18,32%,153000,18%,Road
IN319,Mohddanishfarhan,India,IN,Noida,Male,Asian,B2C,Office Equipment,Mircowave,1679,7300,2,10%,13140,18%,Road
IN320,Mohd Sajeed Sheikh,India,IN,New Delhi,Male,Asian,B2C,Office Equipment,Oven,2340,6000,3,8%,16560,18%,Road
IN321,Mohd Hamid,India,IN,Mumbai,Male,Asian,B2C,Office Equipment,Telephone,840,3000,2,11%,5340,18%,Road
IN322,Mohdirfan  Shaikh ,India,IN,Mumbai,Male,Asian,B2C,Office Equipment,Coffee Vender Machin,12408,56400,2,3%,109416,18%,Train
IN323,Mohdhafeez,India,IN,Mumbai,Male,Black,B2C,Office Equipment,Mircowave,2856,8400,2,9%,15288,18%,Train
IN324,Parvez Hussain,India,IN,New Delhi,Male,Black,B2C,Office Equipment,Printer,8242,31700,3,2%,93198,18%,Road
IN325,Mohdaslam,India,IN,Bangalore,Male,Black,B2C,Office Equipment,Coffee Vender Machin,19481,84700,3,8%,233772,18%,Train
IN326,Mohd Qayyoom,India,IN,Pune,Male,Black,B2B,Office Equipment,Printer,9664,30200,38,31%,791844,18%,Train
IN327,Niyaz  Mohd ,India,IN,Noida,Male,Black,B2C,Home Appliance,Vacuum Cleaner,819,3900,1,15%,3315,18%,Road
IN328,Gafur Chaudhry,India,IN,Chennai,Male,Asian,B2B,Office Equipment,Oven,2516,6800,33,39%,136884,18%,Road
IN329,Javedmohd Muheeb,India,IN,Chennai,Male,Asian,B2C,Office Equipment,Desktop,16416,43200,2,2%,84672,18%,Rail
IN330,Mohd  Meruf,India,IN,Gurgaon,Male,Asian,B2C,Office Equipment,Desktop,7880,19700,3,13%,51417,18%,Road
IN331,Diya Al Din Saify,India,IN,Mumbai,Male,Asian,B2C,Home Appliance,waching machine,6512,17600,2,4%,33792,28%,Train
IN332,Mohd Shariq,India,IN,Gurgaon,Male,Asian,B2B,Home Appliance,Dishwasher,8897,28700,23,42%,382858,18%,Road
IN333,Mohd Jawad Hajati,India,IN,New Delhi,Male,Asian,B2C,Home Appliance,Air Purifier,8736,22400,3,12%,59136,18%,Road
IN334,Ekram Ansari,India,IN,New Delhi,Male,Asian,B2C,Office Equipment,Coffee Vender Machin,18970,54200,3,10%,146340,18%,Road
IN335,Mohd Saqir,India,IN,Chennai,Male,Asian,B2C,Home Appliance,Vacuum Cleaner,1155,5500,1,12%,4840,18%,Road
IN336,Mohd Tazim,India,IN,Mumbai,Male,Asian,B2C,Office Equipment,Coffee Vender Machin,27234,80100,3,6%,225882,18%,Train
IN337,Mohd Nasim,India,IN,Mumbai,Male,Asian,B2C,Home Appliance,Air Purifier,8397,31100,3,5%,88635,18%,Road
IN338,Mohdzakir,India,IN,Bangalore,Male,Asian,B2B,Office Equipment,Telephone,435,1500,38,30%,39900,18%,Train
IN339,Riyazuddin Mohd,India,IN,Noida,Male,Asian,B2C,Home Appliance,Dishwasher,11036,35600,3,13%,92916,18%,Road
IN340,Mohd Tariq,India,IN,New Delhi,Male,Asian,B2C,Home Appliance,Mircowave,1275,5100,1,6%,4794,18%,Road
IN341,Ayub Mohd,India,IN,New Delhi,Male,Asian,B2C,Home Appliance,TV,35553,169300,3,0%,507900,18%,Road
IN342,Mohd Rukandin,India,IN,Gurgaon,Male,Black,B2C,Office Equipment,Coffee Vender Machin,19296,80400,3,6%,226728,18%,Road
IN343,Daanish Shaikh,India,IN,New Delhi,Male,Black,B2C,Office Equipment,Telephone,300,1200,1,4%,1152,18%,Road
IN344,Mohd M Kajalwala,India,IN,New Delhi,Male,Black,B2C,Office Equipment,Oven,1680,7000,2,3%,13580,18%,Road
IN345,Mohdubaidraza,India,IN,New Delhi,Male,Black,B2C,Home Appliance,AC,42780,138000,2,3%,267720,28%,Road
IN346,Mohdajim,India,IN,Mumbai,Male,Black,B2C,Home Appliance,Mircowave,3286,10600,3,15%,27030,18%,Road
IN347,Mohd Chand Hashmi,India,IN,Chennai,Male,Asian,B2C,Office Equipment,Desktop,5024,15700,1,3%,15229,18%,Air
IN348,Mohd Burhan,India,IN,New Delhi,Male,Asian,B2C,Home Appliance,TV,25938,117900,3,10%,318330,18%,Road
IN349,Nadir Mohd. .,India,IN,New Delhi,Male,Asian,B2C,Home Appliance,AC,22869,108900,2,3%,211266,28%,Road
IN350,Gamal Malik,India,IN,Mumbai,Male,Asian,B2B,Office Equipment,Telephone,1215,4500,15,42%,39150,18%,Air
IN351,Ghaazi Chaudhry,India,IN,New Delhi,Male,Asian,B2B,Office Equipment,Printer,6000,25000,10,31%,172500,18%,Road
